Date,Time,Latitude,Longitude
11-07-2023,21:00,58.17739952723207,8.046893529266821
11-07-2023,22:00,58.17745576618067,8.046894343577366
12-07-2023,08:00,58.17064385196345,8.082061400886833
12-07-2023,09:00,58.17552377218313,8.055291247977225
12-07-2023,10:00,58.17533114530033,8.063435869894356
12-07-2023,11:00,58.17570051183754,8.11037611217062
12-07-2023,12:00,58.1892588074194,8.086822324022561
12-07-2023,13:00,58.32533422269996,8.204969046288141
12-07-2023,14:00,58.32235567712892,8.246422918488379
12-07-2023,15:00,58.24787699225902,8.378080237167541
12-07-2023,16:00,58.28053149395232,8.40249003604578
12-07-2023,17:00,58.28071046160404,8.402663972236587
12-07-2023,18:00,58.27894690558369,8.416041101142413
12-07-2023,19:00,58.27886581131155,8.41661929034565
12-07-2023,20:00,58.28046431127768,8.404265438464641
12-07-2023,21:00,58.27981363219677,8.409633358876006
12-07-2023,22:00,58.27892457994088,8.416180607944824
13-07-2023,08:00,58.27886556585337,8.41662113239745
13-07-2023,09:00,58.28084432059739,8.4026893694032
13-07-2023,10:00,58.27834689129205,8.418510213507897
13-07-2023,11:00,58.33098531506452,8.502463836399521
13-07-2023,12:00,58.36818833567335,8.621949630839884
13-07-2023,13:00,58.46149912453993,8.774337008097566
13-07-2023,14:00,58.47871412138215,8.820951647441079
13-07-2023,15:00,58.58610252682563,8.938395205706826
13-07-2023,16:00,58.66544955439837,9.007469347066358
13-07-2023,17:00,58.72057645888954,9.235591456470798
13-07-2023,18:00,58.76017799606465,9.259884562351985
13-07-2023,19:00,58.73570059451929,9.261227321336911
13-07-2023,20:00,58.7383808322495,9.261093643428316
13-07-2023,21:00,58.76014157669503,9.259984223180693
13-07-2023,22:00,58.76015414954977,9.260161751889862
14-07-2023,08:00,58.7469926407517,9.271427391657619
14-07-2023,09:00,58.76016764441422,9.259987659760993
14-07-2023,10:00,58.75439436812421,9.301333535678214
14-07-2023,11:00,58.85085711261182,9.405291471639096
14-07-2023,12:00,58.84992783949915,9.403177596706353
14-07-2023,13:00,58.87259239368633,9.417179171858873
14-07-2023,14:00,58.9136926722881,9.451983256851976
14-07-2023,15:00,58.95034427723544,9.539601452541046
14-07-2023,16:00,58.99567383511766,9.64614298801007
14-07-2023,17:00,59.02239003192678,9.690599571709225
14-07-2023,18:00,59.05199404747786,9.699203684190051
14-07-2023,19:00,59.10324511131848,9.700539135198571
14-07-2023,20:00,59.11198122877644,9.723670198788199
14-07-2023,21:00,59.10188025384296,9.701068061481145
14-07-2023,22:00,59.10447217063895,9.714971361690866
15-07-2023,08:00,59.10446051979354,9.714816464120256
15-07-2023,09:00,59.10430868161759,9.714624099442469
15-07-2023,10:00,59.10455674404195,9.714778410279857
15-07-2023,11:00,59.10978847846252,9.717038070883552
15-07-2023,12:00,59.0681401023444,9.910306151051991
15-07-2023,13:00,59.04982509562657,10.03164427355866
15-07-2023,14:00,59.04887390136717,10.03361511230468
15-07-2023,15:00,59.04887389559104,10.03361511227887
15-07-2023,16:00,59.22173067932876,10.30044754968053
15-07-2023,17:00,59.27223531977155,10.37899966351015
15-07-2023,18:00,59.27019108351307,10.49120467485412
15-07-2023,19:00,59.27643674079557,10.48941656967335
15-07-2023,20:00,59.27986060270538,10.49262880253107
15-07-2023,21:00,59.27621289075445,10.48904175157896
15-07-2023,22:00,59.29433707153359,10.51737883129205
16-07-2023,08:00,59.2944403784905,10.51729283296551
16-07-2023,09:00,59.27616862968837,10.48899822295039
16-07-2023,10:00,59.34917567303344,10.47105825507126
16-07-2023,11:00,59.42371415855511,10.57682840306067
16-07-2023,12:00,59.52832804067016,10.73569304310785
16-07-2023,13:00,59.60236618766524,10.74644677341985
16-07-2023,14:00,59.68469820261343,10.8122988670486
16-07-2023,15:00,59.72098281374613,10.84679178289396
16-07-2023,16:00,59.84800407139223,10.80359418821573
16-07-2023,17:00,59.90809127510359,10.75403792460493
16-07-2023,18:00,59.9173431396413,10.75669860841217
16-07-2023,19:00,59.92426643793991,10.75898430724266
16-07-2023,20:00,59.92708832273475,10.75579888499265
16-07-2023,21:00,59.91719845334811,10.75809818901633
16-07-2023,22:00,59.9170018171405,10.75735899956627
17-07-2023,08:00,59.91700744,10.75767135
17-07-2023,09:00,59.91700473530641,10.75753007927947
17-07-2023,10:00,59.91715047648421,10.75833631907134
17-07-2023,11:00,59.93334048720948,10.86543060983878
17-07-2023,12:00,59.93951593606465,10.96880548511442
17-07-2023,13:00,59.9134292676133,11.17122777034838
